gene,logp
TRINITY_DN105460_c0_g1,-0.186864034943723
TRINITY_DN105462_c1_g1,0
TRINITY_DN105468_c0_g1,-0.194781939842462
TRINITY_DN105486_c0_g2,-0.560239828066164
TRINITY_DN105488_c0_g1,0.574738454446222
TRINITY_DN1055_c2_g1,0
TRINITY_DN10550_c0_g1,0.646093652106775
TRINITY_DN105569_c0_g1,0.0637940074735936
TRINITY_DN105574_c0_g1,-0.144945933822205
TRINITY_DN1056_c0_g2,0
TRINITY_DN1056_c0_g3,0
TRINITY_DN105607_c0_g2,0
TRINITY_DN105618_c0_g1,-0.0897538833461719
TRINITY_DN105630_c0_g1,0.00544802954816264
TRINITY_DN105667_c0_g1,-0.289036840579941
TRINITY_DN105699_c0_g1,-0.460535619897337
TRINITY_DN1057_c0_g1,0
TRINITY_DN10572_c0_g1,0
TRINITY_DN10575_c0_g2,0.166822417533819
TRINITY_DN10577_c0_g1,0
TRINITY_DN10577_c0_g2,-0.0338805293968249
TRINITY_DN10577_c1_g1,0.277557703825645
TRINITY_DN10579_c0_g1,0
TRINITY_DN1058_c0_g1,0
TRINITY_DN10581_c0_g2,0
TRINITY_DN105843_c0_g1,0.0415705361366951
TRINITY_DN10585_c0_g1,0
TRINITY_DN105851_c0_g1,0.107678437899727
TRINITY_DN105851_c0_g4,0
TRINITY_DN10586_c0_g2,0
TRINITY_DN10587_c0_g2,-0.418579008830946
TRINITY_DN105873_c0_g1,-0.743275935569925
TRINITY_DN10588_c0_g2,0
TRINITY_DN105880_c0_g1,-0.0187348407019659
TRINITY_DN105888_c0_g2,0
TRINITY_DN10589_c0_g1,0
TRINITY_DN1059_c0_g1,0
TRINITY_DN10590_c0_g1,0
TRINITY_DN10592_c0_g1,0
TRINITY_DN10593_c0_g1,0
TRINITY_DN10594_c0_g1,0
TRINITY_DN10594_c0_g2,0.155581246340528
TRINITY_DN10594_c4_g1,0
TRINITY_DN10596_c0_g1,-1.22428622940911
TRINITY_DN105975_c0_g1,0
TRINITY_DN10598_c0_g1,0
TRINITY_DN106_c0_g2,0
TRINITY_DN1060_c0_g1,-0.108721366700457
TRINITY_DN10604_c2_g1,0.116268559831028
TRINITY_DN10606_c0_g1,0.0976770255072943
TRINITY_DN106095_c0_g1,-0.39633689883431
TRINITY_DN1061_c0_g1,0
TRINITY_DN106168_c0_g1,0
TRINITY_DN106202_c0_g1,-0.538464243174002
TRINITY_DN106204_c0_g1,-0.0867167387454167
TRINITY_DN106212_c0_g1,-0.212892933172208
TRINITY_DN106222_c0_g1,0
TRINITY_DN106231_c0_g1,0
TRINITY_DN106260_c0_g1,0
TRINITY_DN10629_c0_g1,0
TRINITY_DN106299_c0_g1,0.157953910934133
TRINITY_DN10631_c0_g2,0.238242805279693
TRINITY_DN106323_c0_g3,0.0435402841789036
TRINITY_DN10633_c0_g1,-0.0630091916449156
TRINITY_DN106348_c0_g2,0
TRINITY_DN106359_c0_g1,0
TRINITY_DN10637_c0_g1,0.0378322541321623
TRINITY_DN106379_c0_g1,0.0061969263482713
TRINITY_DN10640_c0_g1,0
TRINITY_DN106472_c0_g1,0.191978936361533
TRINITY_DN10649_c0_g1,0
TRINITY_DN106519_c0_g1,0
TRINITY_DN106528_c0_g1,-0.599074160964313
TRINITY_DN106533_c0_g1,-0.115984314147829
TRINITY_DN106535_c0_g1,0.292725788409186
TRINITY_DN106568_c0_g1,0.460717051502606
TRINITY_DN106573_c0_g1,-0.521745461225353
TRINITY_DN106579_c0_g1,0.0285689689751619
TRINITY_DN106599_c0_g1,0
TRINITY_DN106601_c0_g1,0.0123463371691041
TRINITY_DN10661_c0_g1,0
TRINITY_DN10662_c0_g1,0
TRINITY_DN10662_c4_g1,-0.213261442309991
TRINITY_DN10663_c0_g1,0
TRINITY_DN10665_c0_g2,0
TRINITY_DN106669_c0_g1,-0.00179995178461602
TRINITY_DN10667_c0_g1,0
TRINITY_DN10668_c0_g1,0.508060825864367
TRINITY_DN106692_c0_g2,0.0961495364233985
TRINITY_DN1067_c0_g1,0
TRINITY_DN10670_c0_g1,0
TRINITY_DN10671_c0_g1,-0.134504806907774
TRINITY_DN106764_c0_g1,0.182929180808427
TRINITY_DN10679_c0_g1,0
TRINITY_DN106792_c0_g1,0
TRINITY_DN106792_c1_g2,-0.00563614019831838
TRINITY_DN106799_c0_g1,-0.099705254159143
TRINITY_DN106888_c0_g1,0
TRINITY_DN10689_c0_g1,0
TRINITY_DN10689_c1_g2,-0.00415327268433016
TRINITY_DN10690_c0_g1,0.169026960258913
TRINITY_DN106918_c0_g1,-0.51605737448071
TRINITY_DN10692_c0_g1,0
TRINITY_DN106931_c0_g1,0.859174338778296
TRINITY_DN106936_c0_g1,-0.0220565389987025
TRINITY_DN106937_c0_g1,0.0260512060358649
TRINITY_DN106944_c0_g2,-0.183916662722668
TRINITY_DN10696_c0_g1,-0.0134524284875234
TRINITY_DN10699_c0_g1,-0.0273642989084582
TRINITY_DN106990_c0_g1,-0.285008224813631
TRINITY_DN107_c1_g1,0
TRINITY_DN10700_c0_g2,0
TRINITY_DN107001_c0_g1,-1.37215123490272
TRINITY_DN107006_c0_g1,0
TRINITY_DN10703_c0_g1,0
TRINITY_DN10704_c0_g1,0
TRINITY_DN10705_c0_g1,0
TRINITY_DN107056_c0_g1,-0.32328839101555
TRINITY_DN1071_c0_g1,-0.651912825006948
TRINITY_DN107117_c0_g1,0.233825463941097
TRINITY_DN10712_c0_g1,0
TRINITY_DN107149_c0_g1,0
TRINITY_DN107160_c0_g1,0
TRINITY_DN107168_c0_g1,0.590198200756925
TRINITY_DN10718_c0_g1,0
TRINITY_DN10724_c0_g1,0
TRINITY_DN10725_c0_g1,0
TRINITY_DN10726_c0_g1,-0.120604408402654
TRINITY_DN10728_c0_g1,-0.115430757727505
TRINITY_DN10728_c1_g1,-0.22463559196855
TRINITY_DN107309_c0_g1,0
TRINITY_DN10736_c0_g1,0
TRINITY_DN10738_c0_g1,0
TRINITY_DN107389_c0_g1,0.00937966992486151
TRINITY_DN107409_c0_g1,-0.0173404931689323
TRINITY_DN107410_c0_g1,1.11145896977854
